QQQ (INVESCO QQQ TRUST, SERIES 1),178.99,-0.04,
Jul 22 2018 @ 02:52 ET,Bid,178.98,Ask,178.99,Size,5x34,Vol,35907619,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2018 Sep 28 101.00 (QQQ1828I101-B),0.0,0.0,0.0,0.0,0,0,2018 Sep 28 101.00 (QQQ1828U101-B),0.0,0.0,0.0,0.0,0,25,
2018 Sep 28 101.00 (QQQ1828I101-E),0.0,0.0,76.30,80.06,0,0,2018 Sep 28 101.00 (QQQ1828U101-E),0.61,0.0,0.0,0.05,0,25,
2018 Sep 28 101.00 (QQQ1828I101-I),0.0,0.0,77.95,78.48,0,0,2018 Sep 28 101.00 (QQQ1828U101-I),0.69,0.0,0.0,0.03,0,25,
2018 Sep 28 101.00 (QQQ1828I101-J),0.0,0.0,0.0,0.0,0,0,2018 Sep 28 101.00 (QQQ1828U101-J),0.0,0.0,0.0,0.0,0,25,
2018 Sep 28 101.00 (QQQ1828I101-K),0.0,0.0,0.0,0.0,0,0,2018 Sep 28 101.00 (QQQ1828U101-K),0.0,0.0,0.0,0.0,0,25,
2018 Sep 28 101.00 (QQQ1828I101-O),0.0,0.0,0.0,0.0,0,0,2018 Sep 28 101.00 (QQQ1828U101-O),0.0,0.0,0.0,0.0,0,25,
2018 Sep 28 101.00 (QQQ1828I101-OG),0.0,0.0,76.04,80.30,0,0,2018 Sep 28 101.00 (QQQ1828U101-OG),0.0,0.0,0.0,0.03,0,25,
2018 Sep 28 101.00 (QQQ1828I101-P),0.0,0.0,0.0,0.0,0,0,2018 Sep 28 101.00 (QQQ1828U101-P),0.0,0.0,0.0,0.0,0,25,
2018 Sep 28 101.00 (QQQ1828I101-S),0.0,0.0,0.0,0.0,0,0,2018 Sep 28 101.00 (QQQ1828U101-S),0.0,0.0,0.0,0.0,0,25,
2018 Sep 28 101.00 (QQQ1828I101-X),0.0,0.0,0.0,0.0,0,0,2018 Sep 28 101.00 (QQQ1828U101-X),0.0,0.0,0.0,0.0,0,25,
2018 Sep 28 101.00 (QQQ1828I101-Y),0.0,0.0,77.76,78.46,0,0,2018 Sep 28 101.00 (QQQ1828U101-Y),0.80,0.0,0.0,0.04,0,25,
2018 Sep 28 102.00 (QQQ1828I102),78.31,+1.15,76.95,77.47,4,77,2018 Sep 28 102.00 (QQQ1828U102),0.49,0.0,0.0,0.03,0,578,
2018 Sep 28 102.00 (QQQ1828I102-3),0.0,0.0,75.69,78.70,0,77,2018 Sep 28 102.00 (QQQ1828U102-3),0.0,0.0,0.0,0.22,0,578,
2018 Sep 28 102.00 (QQQ1828I102-4),0.0,0.0,75.41,78.92,0,77,2018 Sep 28 102.00 (QQQ1828U102-4),0.80,0.0,0.0,0.08,0,578,
2018 Sep 28 102.00 (QQQ1828I102-8),0.0,0.0,75.69,78.70,0,77,2018 Sep 28 102.00 (QQQ1828U102-8),0.0,0.0,0.0,0.05,0,578,
2018 Sep 28 102.00 (QQQ1828I102-A),0.0,0.0,75.31,79.07,0,77,2018 Sep 28 102.00 (QQQ1828U102-A),0.0,0.0,0.0,0.0,0,578,
2018 Sep 28 102.00 (QQQ1828I102-B),0.0,0.0,74.72,79.50,0,77,2018 Sep 28 102.00 (QQQ1828U102-B),0.0,0.0,0.0,2.14,0,578,
2018 Sep 28 102.00 (QQQ1828I102-E),0.0,0.0,76.77,77.47,0,77,2018 Sep 28 102.00 (QQQ1828U102-E),0.91,0.0,0.0,0.05,0,578,
2018 Sep 28 102.00 (QQQ1828I102-I),0.0,0.0,76.95,77.48,0,77,2018 Sep 28 102.00 (QQQ1828U102-I),0.0,0.0,0.0,0.03,0,578,
2018 Sep 28 102.00 (QQQ1828I102-J),0.0,0.0,74.74,79.50,0,77,2018 Sep 28 102.00 (QQQ1828U102-J),0.0,0.0,0.0,0.22,0,578,
2018 Sep 28 102.00 (QQQ1828I102-K),0.0,0.0,74.72,79.50,0,77,2018 Sep 28 102.00 (QQQ1828U102-K),0.0,0.0,0.0,5.00,0,578,
2018 Sep 28 102.00 (QQQ1828I102-O),0.0,0.0,74.74,79.50,0,77,2018 Sep 28 102.00 (QQQ1828U102-O),0.0,0.0,0.0,0.04,0,578,
2018 Sep 28 102.00 (QQQ1828I102-OG),0.0,0.0,75.06,79.32,0,77,2018 Sep 28 102.00 (QQQ1828U102-OG),0.0,0.0,0.0,0.03,0,578,
2018 Sep 28 102.00 (QQQ1828I102-P),78.31,+1.15,75.69,78.70,4,77,2018 Sep 28 102.00 (QQQ1828U102-P),0.0,0.0,0.0,0.0,0,578,
2018 Sep 28 102.00 (QQQ1828I102-S),0.0,0.0,75.31,79.07,0,77,2018 Sep 28 102.00 (QQQ1828U102-S),0.0,0.0,0.0,0.04,0,578,
2018 Sep 28 102.00 (QQQ1828I102-X),0.0,0.0,74.74,79.50,0,77,2018 Sep 28 102.00 (QQQ1828U102-X),0.95,0.0,0.0,0.05,0,578,
2018 Sep 28 102.00 (QQQ1828I102-Y),0.0,0.0,76.77,77.47,0,77,2018 Sep 28 102.00 (QQQ1828U102-Y),0.49,0.0,0.0,0.04,0,578,
2018 Sep 28 103.00 (QQQ1828I103),77.31,+1.10,75.96,76.47,220,49,2018 Sep 28 103.00 (QQQ1828U103),0.85,0.0,0.0,0.03,0,200,
2018 Sep 28 103.00 (QQQ1828I103-3),0.0,0.0,74.44,77.95,0,49,2018 Sep 28 103.00 (QQQ1828U103-3),0.0,0.0,0.0,0.23,0,200,
2018 Sep 28 103.00 (QQQ1828I103-4),0.0,0.0,74.50,78.01,0,49,2018 Sep 28 103.00 (QQQ1828U103-4),0.85,0.0,0.0,0.09,0,200,
2018 Sep 28 103.00 (QQQ1828I103-8),0.0,0.0,74.32,78.07,0,49,2018 Sep 28 103.00 (QQQ1828U103-8),0.0,0.0,0.0,0.05,0,200,
2018 Sep 28 103.00 (QQQ1828I103-A),0.0,0.0,74.31,78.07,0,49,2018 Sep 28 103.00 (QQQ1828U103-A),1.12,0.0,0.0,0.0,0,200,
2018 Sep 28 103.00 (QQQ1828I103-B),0.0,0.0,73.73,78.50,0,49,2018 Sep 28 103.00 (QQQ1828U103-B),1.12,0.0,0.0,2.14,0,200,
2018 Sep 28 103.00 (QQQ1828I103-E),0.0,0.0,75.77,76.47,0,49,2018 Sep 28 103.00 (QQQ1828U103-E),1.12,0.0,0.0,0.05,0,200,
2018 Sep 28 103.00 (QQQ1828I103-I),0.0,0.0,75.96,76.49,0,49,2018 Sep 28 103.00 (QQQ1828U103-I),0.0,0.0,0.0,0.04,0,200,
2018 Sep 28 103.00 (QQQ1828I103-J),0.0,0.0,73.74,78.50,0,49,2018 Sep 28 103.00 (QQQ1828U103-J),1.12,0.0,0.0,0.23,0,200,
2018 Sep 28 103.00 (QQQ1828I103-K),0.0,0.0,73.73,78.50,0,49,2018 Sep 28 103.00 (QQQ1828U103-K),0.0,0.0,0.0,5.00,0,200,
2018 Sep 28 103.00 (QQQ1828I103-O),0.0,0.0,73.74,78.50,0,49,2018 Sep 28 103.00 (QQQ1828U103-O),0.0,0.0,0.0,0.04,0,200,
2018 Sep 28 103.00 (QQQ1828I103-OG),0.0,0.0,74.06,78.32,0,49,2018 Sep 28 103.00 (QQQ1828U103-OG),0.0,0.0,0.0,0.03,0,200,
2018 Sep 28 103.00 (QQQ1828I103-P),77.31,+1.10,74.31,78.07,220,49,2018 Sep 28 103.00 (QQQ1828U103-P),0.0,0.0,0.0,0.0,0,200,
2018 Sep 28 103.00 (QQQ1828I103-S),0.0,0.0,74.31,78.07,0,49,2018 Sep 28 103.00 (QQQ1828U103-S),0.0,0.0,0.0,0.05,0,200,
2018 Sep 28 103.00 (QQQ1828I103-X),0.0,0.0,73.74,76.47,0,49,2018 Sep 28 103.00 (QQQ1828U103-X),1.12,0.0,0.0,0.05,0,200,
2018 Sep 28 103.00 (QQQ1828I103-Y),0.0,0.0,75.77,76.47,0,49,2018 Sep 28 103.00 (QQQ1828U103-Y),0.0,0.0,0.0,0.04,0,200,
2018 Sep 28 104.00 (QQQ1828I104),76.28,+0.99,74.96,75.48,70,507,2018 Sep 28 104.00 (QQQ1828U104),0.94,0.0,0.0,0.03,0,150,
2018 Sep 28 104.00 (QQQ1828I104-3),0.0,0.0,73.45,76.96,0,507,2018 Sep 28 104.00 (QQQ1828U104-3),0.0,0.0,0.0,0.23,0,150,
2018 Sep 28 104.00 (QQQ1828I104-4),0.0,0.0,73.44,76.95,0,507,2018 Sep 28 104.00 (QQQ1828U104-4),0.94,0.0,0.0,0.09,0,150,
2018 Sep 28 104.00 (QQQ1828I104-8),0.0,0.0,73.32,77.08,0,507,2018 Sep 28 104.00 (QQQ1828U104-8),0.0,0.0,0.0,0.05,0,150,
2018 Sep 28 104.00 (QQQ1828I104-A),0.0,0.0,73.32,77.08,0,507,2018 Sep 28 104.00 (QQQ1828U104-A),0.0,0.0,0.0,1.89,0,150,
2018 Sep 28 104.00 (QQQ1828I104-B),0.0,0.0,72.73,77.50,0,507,2018 Sep 28 104.00 (QQQ1828U104-B),0.0,0.0,0.0,2.14,0,150,
2018 Sep 28 104.00 (QQQ1828I104-E),0.0,0.0,74.78,75.48,0,507,2018 Sep 28 104.00 (QQQ1828U104-E),0.0,0.0,0.0,0.05,0,150,
2018 Sep 28 104.00 (QQQ1828I104-I),75.04,0.0,74.96,75.49,0,507,2018 Sep 28 104.00 (QQQ1828U104-I),0.0,0.0,0.0,0.04,0,150,
2018 Sep 28 104.00 (QQQ1828I104-J),0.0,0.0,72.75,77.50,0,507,2018 Sep 28 104.00 (QQQ1828U104-J),0.0,0.0,0.0,0.23,0,150,
2018 Sep 28 104.00 (QQQ1828I104-K),0.0,0.0,72.73,77.50,0,507,2018 Sep 28 104.00 (QQQ1828U104-K),0.0,0.0,0.0,5.00,0,150,
2018 Sep 28 104.00 (QQQ1828I104-O),0.0,0.0,72.75,77.50,0,507,2018 Sep 28 104.00 (QQQ1828U104-O),0.0,0.0,0.0,0.04,0,150,
2018 Sep 28 104.00 (QQQ1828I104-OG),0.0,0.0,73.07,77.33,0,507,2018 Sep 28 104.00 (QQQ1828U104-OG),0.0,0.0,0.0,0.03,0,150,
2018 Sep 28 104.00 (QQQ1828I104-P),76.28,+0.99,73.32,77.08,70,507,2018 Sep 28 104.00 (QQQ1828U104-P),0.0,0.0,0.0,0.08,0,150,
2018 Sep 28 104.00 (QQQ1828I104-S),0.0,0.0,73.32,77.08,0,507,2018 Sep 28 104.00 (QQQ1828U104-S),0.0,0.0,0.0,0.05,0,150,
2018 Sep 28 104.00 (QQQ1828I104-X),0.0,0.0,74.96,75.48,0,507,2018 Sep 28 104.00 (QQQ1828U104-X),0.0,0.0,0.0,0.05,0,150,
2018 Sep 28 104.00 (QQQ1828I104-Y),0.0,0.0,74.78,75.48,0,507,2018 Sep 28 104.00 (QQQ1828U104-Y),0.0,0.0,0.0,0.05,0,150,
2018 Sep 28 105.00 (QQQ1828I105),74.26,-0.06,73.97,74.49,10,56,2018 Sep 28 105.00 (QQQ1828U105),0.21,0.0,0.0,0.03,0,189,
2018 Sep 28 105.00 (QQQ1828I105-3),0.0,0.0,72.46,75.97,0,56,2018 Sep 28 105.00 (QQQ1828U105-3),0.88,0.0,0.0,0.23,0,189,
2018 Sep 28 105.00 (QQQ1828I105-4),0.0,0.0,72.44,75.95,0,56,2018 Sep 28 105.00 (QQQ1828U105-4),0.0,0.0,0.0,0.09,0,189,
2018 Sep 28 105.00 (QQQ1828I105-8),0.0,0.0,72.33,76.08,0,56,2018 Sep 28 105.00 (QQQ1828U105-8),0.21,0.0,0.0,0.05,0,189,
2018 Sep 28 105.00 (QQQ1828I105-A),0.0,0.0,72.32,76.08,0,56,2018 Sep 28 105.00 (QQQ1828U105-A),0.51,0.0,0.0,0.0,0,189,
2018 Sep 28 105.00 (QQQ1828I105-B),0.0,0.0,71.74,76.50,0,56,2018 Sep 28 105.00 (QQQ1828U105-B),0.0,0.0,0.0,2.14,0,189,
2018 Sep 28 105.00 (QQQ1828I105-E),0.0,0.0,73.79,74.49,0,56,2018 Sep 28 105.00 (QQQ1828U105-E),0.21,0.0,0.0,0.05,0,189,
2018 Sep 28 105.00 (QQQ1828I105-I),0.0,0.0,73.97,74.50,0,56,2018 Sep 28 105.00 (QQQ1828U105-I),0.51,0.0,0.0,0.04,0,189,
2018 Sep 28 105.00 (QQQ1828I105-J),0.0,0.0,71.75,76.50,0,56,2018 Sep 28 105.00 (QQQ1828U105-J),0.0,0.0,0.0,0.23,0,189,
2018 Sep 28 105.00 (QQQ1828I105-K),0.0,0.0,71.74,76.50,0,56,2018 Sep 28 105.00 (QQQ1828U105-K),0.0,0.0,0.0,5.00,0,189,
2018 Sep 28 105.00 (QQQ1828I105-O),0.0,0.0,71.75,76.50,0,56,2018 Sep 28 105.00 (QQQ1828U105-O),0.48,0.0,0.0,0.04,0,189,
2018 Sep 28 105.00 (QQQ1828I105-OG),0.0,0.0,72.07,76.33,0,56,2018 Sep 28 105.00 (QQQ1828U105-OG),0.0,0.0,0.0,0.03,0,189,
2018 Sep 28 105.00 (QQQ1828I105-P),74.26,-0.06,72.32,76.07,10,56,2018 Sep 28 105.00 (QQQ1828U105-P),0.20,0.0,0.0,0.0,0,189,
2018 Sep 28 105.00 (QQQ1828I105-S),0.0,0.0,72.32,76.08,0,56,2018 Sep 28 105.00 (QQQ1828U105-S),1.05,0.0,0.0,0.05,0,189,
2018 Sep 28 105.00 (QQQ1828I105-X),0.0,0.0,71.75,76.50,0,56,2018 Sep 28 105.00 (QQQ1828U105-X),0.20,0.0,0.0,0.05,0,189,
2018 Sep 28 105.00 (QQQ1828I105-Y),0.0,0.0,73.79,74.49,0,56,2018 Sep 28 105.00 (QQQ1828U105-Y),0.21,0.0,0.0,0.05,0,189,
2018 Sep 28 106.00 (QQQ1828I106),73.45,-0.13,72.98,73.49,92,25,2018 Sep 28 106.00 (QQQ1828U106),1.15,0.0,0.0,0.03,0,450,
2018 Sep 28 106.00 (QQQ1828I106-3),0.0,0.0,71.46,74.97,0,25,2018 Sep 28 106.00 (QQQ1828U106-3),0.0,0.0,0.0,0.23,0,450,
2018 Sep 28 106.00 (QQQ1828I106-4),0.0,0.0,71.45,74.96,0,25,2018 Sep 28 106.00 (QQQ1828U106-4),0.0,0.0,0.0,0.09,0,450,
2018 Sep 28 106.00 (QQQ1828I106-8),0.0,0.0,71.33,75.09,0,25,2018 Sep 28 106.00 (QQQ1828U106-8),0.0,0.0,0.0,0.05,0,450,
2018 Sep 28 106.00 (QQQ1828I106-A),0.0,0.0,71.33,75.09,0,25,2018 Sep 28 106.00 (QQQ1828U106-A),0.0,0.0,0.0,1.89,0,450,
2018 Sep 28 106.00 (QQQ1828I106-B),0.0,0.0,70.74,75.50,0,25,2018 Sep 28 106.00 (QQQ1828U106-B),0.0,0.0,0.0,2.14,0,450,
2018 Sep 28 106.00 (QQQ1828I106-E),0.0,0.0,72.79,73.49,0,25,2018 Sep 28 106.00 (QQQ1828U106-E),1.28,0.0,0.0,0.05,0,450,
2018 Sep 28 106.00 (QQQ1828I106-I),0.0,0.0,72.98,73.51,0,25,2018 Sep 28 106.00 (QQQ1828U106-I),0.0,0.0,0.0,0.04,0,450,
2018 Sep 28 106.00 (QQQ1828I106-J),0.0,0.0,70.76,75.50,0,25,2018 Sep 28 106.00 (QQQ1828U106-J),0.0,0.0,0.0,0.23,0,450,
2018 Sep 28 106.00 (QQQ1828I106-K),0.0,0.0,70.74,75.50,0,25,2018 Sep 28 106.00 (QQQ1828U106-K),0.0,0.0,0.0,5.00,0,450,
2018 Sep 28 106.00 (QQQ1828I106-O),0.0,0.0,70.76,75.50,0,25,2018 Sep 28 106.00 (QQQ1828U106-O),1.15,0.0,0.0,0.04,0,450,
2018 Sep 28 106.00 (QQQ1828I106-OG),0.0,0.0,71.08,75.33,0,25,2018 Sep 28 106.00 (QQQ1828U106-OG),0.0,0.0,0.0,0.03,0,450,
2018 Sep 28 106.00 (QQQ1828I106-P),73.45,-0.13,71.33,75.08,92,25,2018 Sep 28 106.00 (QQQ1828U106-P),0.0,0.0,0.0,0.05,0,450,
2018 Sep 28 106.00 (QQQ1828I106-S),0.0,0.0,71.33,75.09,0,25,2018 Sep 28 106.00 (QQQ1828U106-S),0.0,0.0,0.0,0.05,0,450,
2018 Sep 28 106.00 (QQQ1828I106-X),0.0,0.0,70.84,73.49,0,25,2018 Sep 28 106.00 (QQQ1828U106-X),1.28,0.0,0.0,0.06,0,450,
2018 Sep 28 106.00 (QQQ1828I106-Y),0.0,0.0,72.79,73.49,0,25,2018 Sep 28 106.00 (QQQ1828U106-Y),0.0,0.0,0.0,0.05,0,450,
2018 Sep 28 107.00 (QQQ1828I107),73.33,0.0,71.98,72.50,0,485,2018 Sep 28 107.00 (QQQ1828U107),0.10,0.0,0.0,0.04,0,1,
2018 Sep 28 107.00 (QQQ1828I107-3),0.0,0.0,70.72,73.73,0,485,2018 Sep 28 107.00 (QQQ1828U107-3),0.0,0.0,0.0,0.23,0,1,
2018 Sep 28 107.00 (QQQ1828I107-4),0.0,0.0,70.44,73.95,0,485,2018 Sep 28 107.00 (QQQ1828U107-4),0.0,0.0,0.0,0.09,0,1,
2018 Sep 28 107.00 (QQQ1828I107-8),0.0,0.0,70.72,73.73,0,485,2018 Sep 28 107.00 (QQQ1828U107-8),0.0,0.0,0.0,0.05,0,1,
2018 Sep 28 107.00 (QQQ1828I107-A),0.0,0.0,70.33,74.09,0,485,2018 Sep 28 107.00 (QQQ1828U107-A),0.0,0.0,0.0,0.0,0,1,
2018 Sep 28 107.00 (QQQ1828I107-B),64.79,0.0,69.94,74.50,0,485,2018 Sep 28 107.00 (QQQ1828U107-B),0.0,0.0,0.0,2.14,0,1,
2018 Sep 28 107.00 (QQQ1828I107-E),0.0,0.0,71.80,72.50,0,485,2018 Sep 28 107.00 (QQQ1828U107-E),0.0,0.0,0.0,0.06,0,1,
2018 Sep 28 107.00 (QQQ1828I107-I),65.60,0.0,71.98,72.51,0,485,2018 Sep 28 107.00 (QQQ1828U107-I),0.0,0.0,0.0,0.04,0,1,
2018 Sep 28 107.00 (QQQ1828I107-J),0.0,0.0,69.94,74.50,0,485,2018 Sep 28 107.00 (QQQ1828U107-J),0.0,0.0,0.0,0.23,0,1,
2018 Sep 28 107.00 (QQQ1828I107-K),0.0,0.0,69.94,74.50,0,485,2018 Sep 28 107.00 (QQQ1828U107-K),0.0,0.0,0.0,5.00,0,1,
2018 Sep 28 107.00 (QQQ1828I107-O),0.0,0.0,69.94,74.50,0,485,2018 Sep 28 107.00 (QQQ1828U107-O),0.10,0.0,0.0,0.04,0,1,
2018 Sep 28 107.00 (QQQ1828I107-OG),0.0,0.0,70.07,74.33,0,485,2018 Sep 28 107.00 (QQQ1828U107-OG),0.0,0.0,0.0,0.04,0,1,
2018 Sep 28 107.00 (QQQ1828I107-P),73.33,0.0,70.33,74.08,0,485,2018 Sep 28 107.00 (QQQ1828U107-P),0.0,0.0,0.0,0.0,0,1,
2018 Sep 28 107.00 (QQQ1828I107-S),0.0,0.0,70.33,74.08,0,485,2018 Sep 28 107.00 (QQQ1828U107-S),0.0,0.0,0.0,0.04,0,1,
2018 Sep 28 107.00 (QQQ1828I107-X),0.0,0.0,69.94,74.50,0,485,2018 Sep 28 107.00 (QQQ1828U107-X),0.0,0.0,0.0,0.06,0,1,
2018 Sep 28 107.00 (QQQ1828I107-Y),0.0,0.0,71.80,72.50,0,485,2018 Sep 28 107.00 (QQQ1828U107-Y),0.0,0.0,0.0,0.05,0,1,
2018 Sep 28 108.00 (QQQ1828I108),71.31,+4.40,70.99,71.50,2,2,2018 Sep 28 108.00 (QQQ1828U108),0.58,0.0,0.0,0.04,0,1,
2018 Sep 28 108.00 (QQQ1828I108-3),0.0,0.0,69.55,72.95,0,2,2018 Sep 28 108.00 (QQQ1828U108-3),0.0,0.0,0.0,0.23,0,1,
2018 Sep 28 108.00 (QQQ1828I108-4),0.0,0.0,69.46,72.97,0,2,2018 Sep 28 108.00 (QQQ1828U108-4),0.0,0.0,0.0,0.10,0,1,
2018 Sep 28 108.00 (QQQ1828I108-8),0.0,0.0,69.34,73.10,0,2,2018 Sep 28 108.00 (QQQ1828U108-8),0.0,0.0,0.0,0.06,0,1,
2018 Sep 28 108.00 (QQQ1828I108-A),0.0,0.0,69.34,73.10,0,2,2018 Sep 28 108.00 (QQQ1828U108-A),0.0,0.0,0.0,1.90,0,1,
2018 Sep 28 108.00 (QQQ1828I108-B),0.0,0.0,68.94,73.50,0,2,2018 Sep 28 108.00 (QQQ1828U108-B),0.0,0.0,0.0,2.15,0,1,
2018 Sep 28 108.00 (QQQ1828I108-E),0.0,0.0,70.80,71.50,0,2,2018 Sep 28 108.00 (QQQ1828U108-E),1.29,0.0,0.0,0.06,0,1,
2018 Sep 28 108.00 (QQQ1828I108-I),0.0,0.0,70.99,71.52,0,2,2018 Sep 28 108.00 (QQQ1828U108-I),0.0,0.0,0.0,0.04,0,1,
2018 Sep 28 108.00 (QQQ1828I108-J),0.0,0.0,68.94,73.50,0,2,2018 Sep 28 108.00 (QQQ1828U108-J),0.0,0.0,0.0,0.23,0,1,
2018 Sep 28 108.00 (QQQ1828I108-K),0.0,0.0,68.94,73.50,0,2,2018 Sep 28 108.00 (QQQ1828U108-K),0.0,0.0,0.0,5.00,0,1,
2018 Sep 28 108.00 (QQQ1828I108-O),0.0,0.0,68.94,73.50,0,2,2018 Sep 28 108.00 (QQQ1828U108-O),0.58,0.0,0.0,0.04,0,1,
2018 Sep 28 108.00 (QQQ1828I108-OG),0.0,0.0,69.07,73.33,0,2,2018 Sep 28 108.00 (QQQ1828U108-OG),0.0,0.0,0.0,0.04,0,1,
2018 Sep 28 108.00 (QQQ1828I108-P),71.31,+4.40,69.45,73.21,2,2,2018 Sep 28 108.00 (QQQ1828U108-P),0.0,0.0,0.0,0.09,0,1,
2018 Sep 28 108.00 (QQQ1828I108-S),0.0,0.0,69.34,73.10,0,2,2018 Sep 28 108.00 (QQQ1828U108-S),0.0,0.0,0.0,0.04,0,1,
2018 Sep 28 108.00 (QQQ1828I108-X),0.0,0.0,68.94,73.50,0,2,2018 Sep 28 108.00 (QQQ1828U108-X),0.0,0.0,0.0,0.06,0,1,
2018 Sep 28 108.00 (QQQ1828I108-Y),0.0,0.0,70.80,71.50,0,2,2018 Sep 28 108.00 (QQQ1828U108-Y),0.0,0.0,0.0,0.05,0,1,
2018 Sep 28 109.00 (QQQ1828I109),70.26,-0.13,69.99,70.51,84,1,2018 Sep 28 109.00 (QQQ1828U109),1.65,0.0,0.01,0.04,0,1,
2018 Sep 28 109.00 (QQQ1828I109-3),0.0,0.0,68.46,71.97,0,1,2018 Sep 28 109.00 (QQQ1828U109-3),0.0,0.0,0.0,0.24,0,1,
2018 Sep 28 109.00 (QQQ1828I109-4),0.0,0.0,68.47,71.98,0,1,2018 Sep 28 109.00 (QQQ1828U109-4),0.0,0.0,0.0,0.10,0,1,
2018 Sep 28 109.00 (QQQ1828I109-8),0.0,0.0,68.35,72.10,0,1,2018 Sep 28 109.00 (QQQ1828U109-8),0.0,0.0,0.0,0.06,0,1,
2018 Sep 28 109.00 (QQQ1828I109-A),0.0,0.0,68.35,72.10,0,1,2018 Sep 28 109.00 (QQQ1828U109-A),1.65,0.0,0.0,1.90,0,1,
2018 Sep 28 109.00 (QQQ1828I109-B),0.0,0.0,67.76,72.50,0,1,2018 Sep 28 109.00 (QQQ1828U109-B),0.0,0.0,0.0,2.15,0,1,
2018 Sep 28 109.00 (QQQ1828I109-E),0.0,0.0,69.81,70.51,0,1,2018 Sep 28 109.00 (QQQ1828U109-E),0.0,0.0,0.0,0.06,0,1,
2018 Sep 28 109.00 (QQQ1828I109-I),0.0,0.0,69.99,70.52,0,1,2018 Sep 28 109.00 (QQQ1828U109-I),0.0,0.0,0.0,0.05,0,1,
2018 Sep 28 109.00 (QQQ1828I109-J),0.0,0.0,67.77,72.50,0,1,2018 Sep 28 109.00 (QQQ1828U109-J),0.0,0.0,0.0,0.24,0,1,
2018 Sep 28 109.00 (QQQ1828I109-K),0.0,0.0,67.76,72.50,0,1,2018 Sep 28 109.00 (QQQ1828U109-K),0.0,0.0,0.0,5.00,0,1,
2018 Sep 28 109.00 (QQQ1828I109-O),0.0,0.0,67.77,72.50,0,1,2018 Sep 28 109.00 (QQQ1828U109-O),0.0,0.0,0.0,0.05,0,1,
2018 Sep 28 109.00 (QQQ1828I109-OG),0.0,0.0,68.10,72.35,0,1,2018 Sep 28 109.00 (QQQ1828U109-OG),0.0,0.0,0.01,0.04,0,1,
2018 Sep 28 109.00 (QQQ1828I109-P),70.26,-0.13,68.34,72.10,74,1,2018 Sep 28 109.00 (QQQ1828U109-P),0.0,0.0,0.0,0.09,0,1,
2018 Sep 28 109.00 (QQQ1828I109-S),0.0,0.0,68.34,72.10,0,1,2018 Sep 28 109.00 (QQQ1828U109-S),0.0,0.0,0.0,0.05,0,1,
2018 Sep 28 109.00 (QQQ1828I109-X),70.27,0.0,69.99,70.51,10,1,2018 Sep 28 109.00 (QQQ1828U109-X),0.0,0.0,0.0,0.06,0,1,
2018 Sep 28 109.00 (QQQ1828I109-Y),0.0,0.0,69.81,70.51,0,1,2018 Sep 28 109.00 (QQQ1828U109-Y),0.0,0.0,0.0,0.05,0,1,
2018 Sep 28 110.00 (QQQ1828I110),69.83,0.0,69.00,69.52,0,2,2018 Sep 28 110.00 (QQQ1828U110),0.05,0.0,0.02,0.04,0,142,
2018 Sep 28 110.00 (QQQ1828I110-3),0.0,0.0,67.56,70.96,0,2,2018 Sep 28 110.00 (QQQ1828U110-3),1.08,0.0,0.0,0.24,0,142,
2018 Sep 28 110.00 (QQQ1828I110-4),0.0,0.0,67.46,70.97,0,2,2018 Sep 28 110.00 (QQQ1828U110-4),0.28,0.0,0.0,0.10,0,142,
2018 Sep 28 110.00 (QQQ1828I110-8),0.0,0.0,67.36,71.11,0,2,2018 Sep 28 110.00 (QQQ1828U110-8),0.13,0.0,0.0,0.06,0,142,
2018 Sep 28 110.00 (QQQ1828I110-A),0.0,0.0,67.35,71.11,0,2,2018 Sep 28 110.00 (QQQ1828U110-A),0.0,0.0,0.0,1.90,0,142,
2018 Sep 28 110.00 (QQQ1828I110-B),0.0,0.0,66.95,71.50,0,2,2018 Sep 28 110.00 (QQQ1828U110-B),0.0,0.0,0.0,2.15,0,142,
2018 Sep 28 110.00 (QQQ1828I110-E),0.0,0.0,68.82,69.52,0,2,2018 Sep 28 110.00 (QQQ1828U110-E),1.26,0.0,0.0,0.06,0,142,
2018 Sep 28 110.00 (QQQ1828I110-I),0.0,0.0,69.00,69.53,0,2,2018 Sep 28 110.00 (QQQ1828U110-I),0.48,0.0,0.02,0.05,0,142,
2018 Sep 28 110.00 (QQQ1828I110-J),0.0,0.0,66.95,71.50,0,2,2018 Sep 28 110.00 (QQQ1828U110-J),0.0,0.0,0.0,0.24,0,142,
2018 Sep 28 110.00 (QQQ1828I110-K),0.0,0.0,66.95,71.50,0,2,2018 Sep 28 110.00 (QQQ1828U110-K),0.0,0.0,0.0,5.00,0,142,
2018 Sep 28 110.00 (QQQ1828I110-O),0.0,0.0,66.95,71.50,0,2,2018 Sep 28 110.00 (QQQ1828U110-O),0.05,0.0,0.02,0.05,0,142,
2018 Sep 28 110.00 (QQQ1828I110-OG),0.0,0.0,67.09,71.35,0,2,2018 Sep 28 110.00 (QQQ1828U110-OG),0.0,0.0,0.02,0.04,0,142,
2018 Sep 28 110.00 (QQQ1828I110-P),69.83,0.0,67.36,71.11,0,2,2018 Sep 28 110.00 (QQQ1828U110-P),1.64,0.0,0.0,0.05,0,142,
