USO (UNITED STATES OIL FUND),14.15,+0.02,
Jul 22 2018 @ 03:03 ET,Bid,14.14,Ask,14.15,Size,0x0,Vol,22809485,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
2018 Jul 20 9.00 (USO1820G9-8),3.77,0.0,4.85,5.45,0,11,2018 Jul 20 9.00 (USO1820S9-8),0.01,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-A),2.00,0.0,5.10,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-A),0.01,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-B),0.0,0.0,5.10,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-B),0.10,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-E),4.05,0.0,4.85,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-E),0.02,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-I),3.90,0.0,5.10,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-I),0.04,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-J),0.0,0.0,5.00,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-J),0.05,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-K),0.0,0.0,2.70,7.50,0,11,2018 Jul 20 9.00 (USO1820S9-K),0.0,0.0,0.0,5.00,0,8090,
2018 Jul 20 9.00 (USO1820G9-O),4.65,0.0,5.10,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-O),0.01,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-OG),0.0,0.0,5.10,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-OG),0.03,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-P),4.00,0.0,5.10,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-P),0.01,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-S),3.10,0.0,5.05,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-S),0.01,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-X),4.79,0.0,5.05,5.20,0,11,2018 Jul 20 9.00 (USO1820S9-X),0.03,0.0,0.0,0.01,0,8090,
2018 Jul 20 9.00 (USO1820G9-Y),0.0,0.0,2.50,7.50,0,11,2018 Jul 20 9.00 (USO1820S9-Y),0.04,0.0,0.0,0.06,0,8090,
2018 Jul 20 9.50 (USO1820G9.5),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-3),0.0,0.0,4.55,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-3),0.0,0.0,0.0,0.04,0,0,
2018 Jul 20 9.50 (USO1820G9.5-4),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-4),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-8),0.0,0.0,4.35,4.95,0,0,2018 Jul 20 9.50 (USO1820S9.5-8),0.0,0.0,0.0,0.11,0,0,
2018 Jul 20 9.50 (USO1820G9.5-A),0.0,0.0,0.0,0.0,0,0,2018 Jul 20 9.50 (USO1820S9.5-A),0.0,0.0,0.0,0.0,0,0,
2018 Jul 20 9.50 (USO1820G9.5-B),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-B),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-E),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-E),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-I),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-I),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-J),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-J),0.0,0.0,0.0,0.04,0,0,
2018 Jul 20 9.50 (USO1820G9.5-K),0.0,0.0,2.20,7.00,0,0,2018 Jul 20 9.50 (USO1820S9.5-K),0.0,0.0,0.0,5.00,0,0,
2018 Jul 20 9.50 (USO1820G9.5-O),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-O),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-OG),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-OG),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-P),0.0,0.0,0.0,0.0,0,0,2018 Jul 20 9.50 (USO1820S9.5-P),0.0,0.0,0.0,0.0,0,0,
2018 Jul 20 9.50 (USO1820G9.5-S),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-S),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-X),0.0,0.0,4.60,4.70,0,0,2018 Jul 20 9.50 (USO1820S9.5-X),0.0,0.0,0.0,0.03,0,0,
2018 Jul 20 9.50 (USO1820G9.5-Y),0.0,0.0,4.35,4.95,0,0,2018 Jul 20 9.50 (USO1820S9.5-Y),0.0,0.0,0.0,2.13,0,0,
2018 Jul 20 10.00 (USO1820G10),4.12,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10),0.01,0.0,0.0,0.01,0,9861,
2018 Jul 20 10.00 (USO1820G10-3),3.51,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-3),0.01,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.00 (USO1820G10-4),3.75,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-4),0.01,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.00 (USO1820G10-8),5.04,0.0,3.85,4.45,0,60,2018 Jul 20 10.00 (USO1820S10-8),0.01,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.00 (USO1820G10-A),3.10,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-A),0.01,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.00 (USO1820G10-B),3.33,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-B),0.08,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.00 (USO1820G10-E),4.12,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-E),0.01,0.0,0.0,0.05,0,9861,
2018 Jul 20 10.00 (USO1820G10-I),1.95,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-I),0.10,0.0,0.0,0.05,0,9861,
2018 Jul 20 10.00 (USO1820G10-J),0.0,0.0,4.10,4.30,0,60,2018 Jul 20 10.00 (USO1820S10-J),0.07,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.00 (USO1820G10-K),0.0,0.0,1.70,6.50,0,60,2018 Jul 20 10.00 (USO1820S10-K),0.01,0.0,0.0,5.00,0,9861,
2018 Jul 20 10.00 (USO1820G10-O),3.90,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-O),0.10,0.0,0.0,0.01,0,9861,
2018 Jul 20 10.00 (USO1820G10-OG),3.30,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-OG),0.02,0.0,0.0,3.90,0,9861,
2018 Jul 20 10.00 (USO1820G10-P),3.80,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-P),0.01,0.0,0.0,0.05,0,9861,
2018 Jul 20 10.00 (USO1820G10-S),3.35,0.0,4.05,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-S),0.01,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.00 (USO1820G10-X),4.08,0.0,4.10,4.20,0,60,2018 Jul 20 10.00 (USO1820S10-X),0.03,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.00 (USO1820G10-Y),3.51,0.0,1.50,6.50,0,60,2018 Jul 20 10.00 (USO1820S10-Y),0.02,0.0,0.0,0.06,0,9861,
2018 Jul 20 10.50 (USO1820G10.5),0.0,0.0,3.60,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5),0.01,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-3),0.0,0.0,3.55,3.80,0,0,2018 Jul 20 10.50 (USO1820S10.5-3),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-4),0.0,0.0,3.55,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5-4),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-8),0.0,0.0,3.35,3.95,0,0,2018 Jul 20 10.50 (USO1820S10.5-8),0.01,0.0,0.0,0.11,0,5,
2018 Jul 20 10.50 (USO1820G10.5-A),0.0,0.0,0.0,0.0,0,0,2018 Jul 20 10.50 (USO1820S10.5-A),0.0,0.0,0.0,0.0,0,5,
2018 Jul 20 10.50 (USO1820G10.5-B),0.0,0.0,3.60,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5-B),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-E),0.0,0.0,3.60,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5-E),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-I),0.0,0.0,3.60,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5-I),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-J),0.0,0.0,3.55,3.80,0,0,2018 Jul 20 10.50 (USO1820S10.5-J),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-K),0.0,0.0,1.20,6.00,0,0,2018 Jul 20 10.50 (USO1820S10.5-K),0.0,0.0,0.0,5.00,0,5,
2018 Jul 20 10.50 (USO1820G10.5-O),0.0,0.0,3.60,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5-O),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-OG),0.0,0.0,3.60,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5-OG),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-P),0.0,0.0,0.0,0.0,0,0,2018 Jul 20 10.50 (USO1820S10.5-P),0.0,0.0,0.0,0.0,0,5,
2018 Jul 20 10.50 (USO1820G10.5-S),0.0,0.0,3.55,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5-S),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-X),0.0,0.0,3.55,3.70,0,0,2018 Jul 20 10.50 (USO1820S10.5-X),0.0,0.0,0.0,0.05,0,5,
2018 Jul 20 10.50 (USO1820G10.5-Y),0.0,0.0,3.40,3.95,0,0,2018 Jul 20 10.50 (USO1820S10.5-Y),0.0,0.0,0.0,2.13,0,5,
2018 Jul 20 11.00 (USO1820G11),3.14,+0.20,3.10,3.20,35,921,2018 Jul 20 11.00 (USO1820S11),0.02,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-3),3.14,-0.25,3.10,3.20,25,921,2018 Jul 20 11.00 (USO1820S11-3),0.01,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-4),2.91,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-4),0.03,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-8),4.03,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-8),0.01,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-A),2.89,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-A),0.01,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-B),3.21,-0.59,3.10,3.20,1,921,2018 Jul 20 11.00 (USO1820S11-B),0.03,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-E),2.94,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-E),0.02,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-I),2.30,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-I),0.05,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-J),1.64,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-J),0.08,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-K),1.12,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-K),0.16,0.0,0.0,0.50,0,18118,
2018 Jul 20 11.00 (USO1820G11-O),2.44,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-O),0.01,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-OG),4.00,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-OG),0.04,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-P),3.25,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-P),0.01,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-S),2.64,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-S),0.01,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-X),3.20,-0.33,3.10,3.20,9,921,2018 Jul 20 11.00 (USO1820S11-X),0.02,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.00 (USO1820G11-Y),2.80,0.0,3.10,3.20,0,921,2018 Jul 20 11.00 (USO1820S11-Y),0.01,0.0,0.0,0.01,0,18118,
2018 Jul 20 11.50 (USO1820G11.5),3.49,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5),0.01,0.0,0.0,0.01,0,443,
2018 Jul 20 11.50 (USO1820G11.5-3),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-3),0.02,0.0,0.0,0.06,0,443,
2018 Jul 20 11.50 (USO1820G11.5-4),1.74,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-4),0.01,0.0,0.0,0.06,0,443,
2018 Jul 20 11.50 (USO1820G11.5-8),3.49,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-8),0.01,0.0,0.0,0.02,0,443,
2018 Jul 20 11.50 (USO1820G11.5-A),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-A),0.04,0.0,0.0,0.06,0,443,
2018 Jul 20 11.50 (USO1820G11.5-B),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-B),0.0,0.0,0.0,0.06,0,443,
2018 Jul 20 11.50 (USO1820G11.5-E),3.30,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-E),0.01,0.0,0.0,0.05,0,443,
2018 Jul 20 11.50 (USO1820G11.5-I),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-I),0.0,0.0,0.0,0.01,0,443,
2018 Jul 20 11.50 (USO1820G11.5-J),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-J),0.0,0.0,0.0,0.06,0,443,
2018 Jul 20 11.50 (USO1820G11.5-K),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-K),0.0,0.0,0.0,0.50,0,443,
2018 Jul 20 11.50 (USO1820G11.5-O),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-O),0.0,0.0,0.0,0.01,0,443,
2018 Jul 20 11.50 (USO1820G11.5-OG),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-OG),0.0,0.0,0.0,0.01,0,443,
2018 Jul 20 11.50 (USO1820G11.5-P),1.74,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-P),0.04,0.0,0.0,0.04,0,443,
2018 Jul 20 11.50 (USO1820G11.5-S),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-S),0.0,0.0,0.0,0.03,0,443,
2018 Jul 20 11.50 (USO1820G11.5-X),1.93,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-X),0.02,0.0,0.0,0.06,0,443,
2018 Jul 20 11.50 (USO1820G11.5-Y),0.0,0.0,2.63,2.67,0,1500,2018 Jul 20 11.50 (USO1820S11.5-Y),0.03,0.0,0.0,0.06,0,443,
2018 Jul 20 12.00 (USO1820G12),2.20,+0.07,2.10,2.21,612,20862,2018 Jul 20 12.00 (USO1820S12),0.01,0.0,0.0,0.01,10,74150,
2018 Jul 20 12.00 (USO1820G12-3),2.10,0.0,2.10,2.21,0,20862,2018 Jul 20 12.00 (USO1820S12-3),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-4),2.15,+0.15,2.10,2.21,500,20862,2018 Jul 20 12.00 (USO1820S12-4),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-8),2.15,+0.31,2.10,2.21,10,20862,2018 Jul 20 12.00 (USO1820S12-8),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-A),2.18,-0.01,2.10,2.21,1,20862,2018 Jul 20 12.00 (USO1820S12-A),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-B),1.84,0.0,2.10,2.21,0,20862,2018 Jul 20 12.00 (USO1820S12-B),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-E),2.11,-0.02,2.10,2.21,12,20862,2018 Jul 20 12.00 (USO1820S12-E),0.01,0.0,0.0,0.01,10,74150,
2018 Jul 20 12.00 (USO1820G12-I),1.96,0.0,2.10,2.21,0,20862,2018 Jul 20 12.00 (USO1820S12-I),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-J),1.87,0.0,2.10,2.21,0,20862,2018 Jul 20 12.00 (USO1820S12-J),0.10,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-K),2.65,0.0,2.10,2.21,0,20862,2018 Jul 20 12.00 (USO1820S12-K),0.54,0.0,0.0,0.50,0,74150,
2018 Jul 20 12.00 (USO1820G12-O),2.20,-0.85,2.10,2.21,71,20862,2018 Jul 20 12.00 (USO1820S12-O),0.02,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-OG),2.12,+0.27,2.10,2.21,12,20862,2018 Jul 20 12.00 (USO1820S12-OG),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-P),2.09,0.0,2.10,2.21,0,20862,2018 Jul 20 12.00 (USO1820S12-P),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-S),2.02,0.0,2.10,2.21,0,20862,2018 Jul 20 12.00 (USO1820S12-S),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-X),2.12,+0.07,2.10,2.21,6,20862,2018 Jul 20 12.00 (USO1820S12-X),0.01,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.00 (USO1820G12-Y),1.83,0.0,2.10,2.21,0,20862,2018 Jul 20 12.00 (USO1820S12-Y),0.02,0.0,0.0,0.01,0,74150,
2018 Jul 20 12.50 (USO1820G12.5),1.65,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-3),1.00,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-3),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-4),1.36,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-4),0.02,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-8),1.44,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-8),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-A),1.41,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-A),0.02,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-B),1.75,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-B),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-E),1.51,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-E),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-I),1.35,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-I),0.21,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-J),0.0,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-J),0.0,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-K),0.0,0.0,1.63,5.00,0,326,2018 Jul 20 12.50 (USO1820S12.5-K),0.0,0.0,0.0,0.50,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-O),1.56,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-O),0.02,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-OG),1.59,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-OG),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-P),1.69,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-P),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-S),0.79,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-S),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-X),1.65,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-X),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 12.50 (USO1820G12.5-Y),1.41,0.0,1.63,1.66,0,326,2018 Jul 20 12.50 (USO1820S12.5-Y),0.01,0.0,0.0,0.01,0,11849,
2018 Jul 20 13.00 (USO1820G13),1.15,+0.01,1.13,1.16,3601,60543,2018 Jul 20 13.00 (USO1820S13),0.01,0.0,0.0,0.01,6,79694,
2018 Jul 20 13.00 (USO1820G13-3),1.21,0.0,1.13,1.20,0,60543,2018 Jul 20 13.00 (USO1820S13-3),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-4),1.16,+0.02,1.13,1.17,1,60543,2018 Jul 20 13.00 (USO1820S13-4),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-8),1.15,-0.09,1.13,1.16,17,60543,2018 Jul 20 13.00 (USO1820S13-8),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-A),1.15,+0.25,1.13,1.23,10,60543,2018 Jul 20 13.00 (USO1820S13-A),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-B),1.16,+0.19,1.13,1.16,1,60543,2018 Jul 20 13.00 (USO1820S13-B),0.02,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-E),1.15,+0.04,1.13,1.17,24,60543,2018 Jul 20 13.00 (USO1820S13-E),0.01,0.0,0.0,0.01,6,79694,
2018 Jul 20 13.00 (USO1820G13-I),1.12,-0.13,1.13,1.16,81,60543,2018 Jul 20 13.00 (USO1820S13-I),0.02,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-J),1.08,0.0,1.13,1.20,0,60543,2018 Jul 20 13.00 (USO1820S13-J),0.06,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-K),0.89,0.0,1.13,1.34,0,60543,2018 Jul 20 13.00 (USO1820S13-K),0.28,0.0,0.0,0.50,0,79694,
2018 Jul 20 13.00 (USO1820G13-O),1.17,+0.03,1.13,1.16,2808,60543,2018 Jul 20 13.00 (USO1820S13-O),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-OG),1.16,-0.08,1.13,1.16,556,60543,2018 Jul 20 13.00 (USO1820S13-OG),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-P),1.12,0.0,1.13,1.16,95,60543,2018 Jul 20 13.00 (USO1820S13-P),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-S),1.20,0.0,1.13,1.16,3,60543,2018 Jul 20 13.00 (USO1820S13-S),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-X),1.18,-0.05,1.13,1.17,5,60543,2018 Jul 20 13.00 (USO1820S13-X),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.00 (USO1820G13-Y),1.24,0.0,1.13,1.23,0,60543,2018 Jul 20 13.00 (USO1820S13-Y),0.01,0.0,0.0,0.01,0,79694,
2018 Jul 20 13.50 (USO1820G13.5),0.63,0.0,0.63,0.66,191,16886,2018 Jul 20 13.50 (USO1820S13.5),0.01,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-3),0.63,+0.23,0.63,0.70,10,16886,2018 Jul 20 13.50 (USO1820S13.5-3),0.05,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-4),0.67,+0.06,0.63,0.67,6,16886,2018 Jul 20 13.50 (USO1820S13.5-4),0.02,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-8),0.66,+0.06,0.63,0.66,15,16886,2018 Jul 20 13.50 (USO1820S13.5-8),0.06,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-A),0.66,-0.06,0.63,0.73,40,16886,2018 Jul 20 13.50 (USO1820S13.5-A),0.01,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-B),0.68,+0.25,0.63,0.66,1,16886,2018 Jul 20 13.50 (USO1820S13.5-B),0.02,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-E),0.67,+0.04,0.63,0.67,32,16886,2018 Jul 20 13.50 (USO1820S13.5-E),0.01,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-I),0.68,0.0,0.63,0.66,0,16886,2018 Jul 20 13.50 (USO1820S13.5-I),0.02,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-J),1.33,0.0,0.63,0.70,0,16886,2018 Jul 20 13.50 (USO1820S13.5-J),0.04,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-K),0.0,0.0,0.63,1.11,0,16886,2018 Jul 20 13.50 (USO1820S13.5-K),0.0,0.0,0.0,0.50,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-O),0.66,-0.10,0.63,0.66,29,16886,2018 Jul 20 13.50 (USO1820S13.5-O),0.02,0.0,0.0,0.01,0,27596,
2018 Jul 20 13.50 (USO1820G13.5-OG),0.60,0.0,0.63,0.66,0,16886,2018 Jul 20 13.50 (USO1820S13.5-OG),0.01,0.0,0.0,0.01,0,27596,
